_id,flags,type,text,img,resultId,weight,range,drawn
26,GgxiusALW8jsU9kO,{},0,[[1d4+3]] swarms of bats,icons/svg/d20-black.svg,,2,"[42, 43]",False
27,iRazwLoGT0lDLQ4E,{},0,1 dwarf prospector (scout) looking for gold,icons/svg/d20-black.svg,,1,"[44, 44]",False
28,2nB6Zxn0CJMZwAAW,{},0,1 carrion crawler or 1 gelatinous cube,icons/svg/d20-black.svg,,1,"[45, 45]",False
29,FH5c42vwXUuEtgQU,{},0,[[1d8]] darkmantles or [[2d4]] piercers,icons/svg/d20-black.svg,,1,"[46, 46]",False
30,X9VUPTR5djLO9D9S,{},0,1 hell hound,icons/svg/d20-black.svg,,1,"[47, 47]",False
31,n9EEInnRbtlcUcEN,{},0,[[1d3]] specters,icons/svg/d20-black.svg,,1,"[48, 48]",False
32,rUoAayp57VPVMO69,{},0,[[1d4]] bugbears,icons/svg/d20-black.svg,,1,"[49, 49]",False
33,IFdI38NCh1OEHKqq,{},0,[[1d10+5]] winged kobolds,icons/svg/d20-black.svg,,1,"[50, 50]",False
34,5iNwJqxup1iKcNgt,{},0,[[1d4]] fire snakes,icons/svg/d20-black.svg,,1,"[51, 51]",False
35,hCEZojyPMAc9gekJ,{},0,[[2d8+1]] troglodytes,icons/svg/d20-black.svg,,1,"[52, 52]",False
36,v2mzJkOSMJayO0Xl,{},0,[[1d6]] giant spiders,icons/svg/d20-black.svg,,1,"[53, 53]",False
37,fGJg3lXNZpwOUDzm,{},0,[[3d6]] kuo-toa,icons/svg/d20-black.svg,,1,"[54, 54]",False
38,XGJvwjokShXFCp0G,{},0,1 goblin boss with [[2d4]] goblins,icons/svg/d20-black.svg,,1,"[55, 55]",False
39,5eVS8hMkZe9gNTxT,{},0,[[4d4]] grimlocks,icons/svg/d20-black.svg,,1,"[56, 56]",False
40,88yQpyChPyJ3k8mN,{},0,1 ochre jelly,icons/svg/d20-black.svg,,1,"[57, 57]",False
41,CDeloVLBkwhyVu4m,{},0,[[2d10]] giant centipedes,icons/svg/d20-black.svg,,1,"[58, 58]",False
42,6r2EAIheckMNtcKZ,{},0,1 nothic or 1 giant toad,icons/svg/d20-black.svg,,1,"[59, 59]",False
43,O4535AvDU7fHZDtL,{},0,[[1d4]] myconid adults with [[5d4]] myconid sprouts,icons/svg/d20-black.svg,,1,"[60, 60]",False
44,Mg2l0rWo0hrRKbUi,{},0,1 minotaur skeleton or 1 minotaur,icons/svg/d20-black.svg,,1,"[61, 61]",False
45,T7IVyVTYUW99YTxS,{},0,[[3d6]] drow,icons/svg/d20-black.svg,,1,"[62, 62]",False
46,cTfBuCFvfdp6AVOd,{},0,1 mimic or 1 doppelganger,icons/svg/d20-black.svg,,1,"[63, 63]",False
47,mTNt25NYoZ0xnrZ3,{},0,[[1d6+3]] hobgoblins,icons/svg/d20-black.svg,,1,"[64, 64]",False
48,DjI6jjI1hlpzJUtd,{},0,1 intellect devourer or 1 spectator,icons/svg/d20-black.svg,,1,"[65, 65]",False
49,Dh1qjaUxWa9xJ6OL,{},0,[[1d8+1]] orcs,icons/svg/d20-black.svg,,1,"[66, 66]",False
50,o8L04CEE25Oux8XB,{},0,A faint tapping coming from inside a nearby wall,icons/svg/d20-black.svg,,2,"[67, 68]",False
51,iFo4Na35OVvYNrsl,{},0,1 gibbering mouther or 1 water weird,icons/svg/d20-black.svg,,1,"[69, 69]",False
52,IqVhYUYh5PibDl5p,{},0,[[1d12]] gas spores,icons/svg/d20-black.svg,,1,"[70, 70]",False
53,M5XoTvcuVCDOdwD5,{},0,1 giant constrictor snake,icons/svg/d20-black.svg,,1,"[71, 71]",False
54,XW6LpOV4Cw48MHxX,{},0,[[1d10]] shadows,icons/svg/d20-black.svg,,1,"[72, 72]",False
55,HZYKouWODBfJAaHu,{},0,[[1d3]] grells,icons/svg/d20-black.svg,,1,"[73, 73]",False
56,6PRavNoV0tgLCDNR,{},0,[[1d4]] wights,icons/svg/d20-black.svg,,1,"[74, 74]",False
57,KncmMIHxQK4iKGDi,{},0,[[1d8+1]] quaggoth spore servants,icons/svg/d20-black.svg,,1,"[75, 75]",False
58,NPhmf5biFApkbClN,{},0,[[1d2]] gargoyles,icons/svg/d20-black.svg,,1,"[76, 76]",False
59,unMo4hiG2YtYkGJO,{},0,[[1d4]] ogres or [[1d3]] ettins,icons/svg/d20-black.svg,,1,"[77, 77]",False
60,iqEhWKhe312xoGB8,{},0,[[1d4]] dwarf explorers (veterans),icons/svg/d20-black.svg,,1,"[78, 78]",False
61,JEUHbSeBzEHWQVKt,{},0,An abandoned miners' camp spattered with blood and littered with the contents of [[1d3]] dungeoneer's packs,icons/svg/d20-black.svg,,2,"[79, 80]",False
62,yCKR78zC2cns1pom,{},0,1 chuul or 1 salamander,icons/svg/d20-black.svg,,1,"[81, 81]",False
63,tw3ooOmpUZGGWncJ,{},0,[[1d4]] phase spiders or [[1d3]] hook horrors,icons/svg/d20-black.svg,,1,"[82, 82]",False
64,zfhZu4gfm9jsuQ9h,{},0,[[5d4]] duergar,icons/svg/d20-black.svg,,1,"[83, 83]",False
65,2NFwfek1X4tYg3ZM,{},0,1 ghost or 1 flameskull or 1 wraith,icons/svg/d20-black.svg,,1,"[84, 84]",False
66,YftiJGWItSwBZyK0,{},0,1 druid with 1 polar bear (cave bear),icons/svg/d20-black.svg,,1,"[85, 85]",False
67,sHmeun7Wizoiwyqg,{},0,1 hobgoblin captain with [[1d4]] half-ogres and [[2d10]] hobgoblins,icons/svg/d20-black.svg,,1,"[86, 86]",False
68,i5pETwqcZSEFtoe1,{},0,1 earth elemental or 1 black pudding,icons/svg/d20-black.svg,,1,"[87, 87]",False
69,cwrOmJiyc3tYtxUO,{},0,1 kuo-toa monitor with [[1d8+1]] kuo-toa whips,icons/svg/d20-black.svg,,1,"[88, 88]",False
70,OLbHFophYbbpULgH,{},0,1 quaggoth thonot with [[1d3]] quaggoths,icons/svg/d20-black.svg,,1,"[89, 89]",False
71,hszTARpDCUgyLfpN,{},0,1 beholder zombie or 1 bone naga,icons/svg/d20-black.svg,,1,"[90, 90]",False
72,23aJj5Y4rVNuEnEw,{},0,1 orc Eye of Gruumsh with [[1d4]] orogs and [[2d8]] orcs,icons/svg/d20-black.svg,,1,"[91, 91]",False
73,eL0J0ke2670pSCcB,{},0,[[1d4]] ghasts with [[1d10]] ghouls,icons/svg/d20-black.svg,,1,"[92, 92]",False
74,IIXvbciqusfPoh7Y,{},0,A reeking puddle where slimy water has dripped from the ceiling,icons/svg/d20-black.svg,,3,"[93, 95]",False
75,WZDHZpjbWaPzVApq,{},0,1 otyugh or 1 roper,icons/svg/d20-black.svg,,1,"[96, 96]",False
76,S0adhKdlAndyBCaC,{},0,1 vampire spawn,icons/svg/d20-black.svg,,1,"[97, 97]",False
77,honKG9ejnXfcFpfe,{},0,1 chimera,icons/svg/d20-black.svg,,1,"[98, 98]",False
78,P4Hrvm3J5RufRn3o,{},0,1 mind flayer,icons/svg/d20-black.svg,,1,"[99, 99]",False
79,2IR2icjOG1XTyYQU,{},0,1 spirit naga,icons/svg/d20-black.svg,,1,"[100, 100]",False
