_id,flags,type,text,img,resultId,weight,range,drawn
24,zfB680Xd2dIQwoqU,{},0,[[1d6+2]] scouts,icons/svg/d20-black.svg,,2,"[63, 64]",False
25,Qb1TEEIxwAcaMF3E,{},0,"Enormous footprints left by a giant, which head into the mountain peaks",icons/svg/d20-black.svg,,3,"[65, 67]",False
26,9RF1hHm7ndFk7tc1,{},0,[[2d4]] orcs,icons/svg/d20-black.svg,,6,"[68, 73]",False
27,ID2YgyNYs5teYY7Z,{},0,1 giant elk,icons/svg/d20-black.svg,,2,"[74, 75]",False
28,X5PXNVbzEj6O6MYj,{},0,1 veteran,icons/svg/d20-black.svg,,2,"[76, 77]",False
29,kcwQ7WsJfTcDo4UX,{},0,1 orc Eye of Gruumsh,icons/svg/d20-black.svg,,2,"[78, 79]",False
30,88xeEj5EcxqwId1D,{},0,[[1d4]] harpies,icons/svg/d20-black.svg,,1,"[80, 80]",False
31,YLcWJ5PHwmlKvrjG,{},0,1 ogre,icons/svg/d20-black.svg,,1,"[81, 81]",False
32,IDhQNkSVwJpsH40U,{},0,1 griffon,icons/svg/d20-black.svg,,1,"[82, 82]",False
33,uE5IRwWjG45kLE4w,{},0,1 basilisk,icons/svg/d20-black.svg,,1,"[83, 83]",False
34,aUfncSxI6zdvhhOt,{},0,1 saber-toothed tiger,icons/svg/d20-black.svg,,2,"[84, 85]",False
35,aMY7v6lkRx8xPqn1,{},0,A sparkling stream of water spilling from a crevice,icons/svg/d20-black.svg,,5,"[86, 90]",False
36,iXQqZmhQQ3ToPqvk,{},0,[[1d2]] ettins,icons/svg/d20-black.svg,,1,"[91, 91]",False
37,0JMRdObn1RvuDrHD,{},0,1 cyclops,icons/svg/d20-black.svg,,1,"[92, 92]",False
38,lfFQvosoUTyOaWxE,{},0,1 troll,icons/svg/d20-black.svg,,1,"[93, 93]",False
39,Zjazl35ykOqPwTrz,{},0,1 galeb duhr,icons/svg/d20-black.svg,,1,"[94, 94]",False
40,ySl5t1p7h0r2NfJD,{},0,1 air elemental,icons/svg/d20-black.svg,,1,"[95, 95]",False
41,N67n96HSocN8zGE4,{},0,1 bulette,icons/svg/d20-black.svg,,1,"[96, 96]",False
42,nuE5tIlsYXK2Bx7I,{},0,1 chimera,icons/svg/d20-black.svg,,1,"[97, 97]",False
43,mnm0eIrpeIud8P5v,{},0,1 wyvern,icons/svg/d20-black.svg,,1,"[98, 98]",False
44,ySdWuNnNSp2RHBo1,{},0,1 stone giant,icons/svg/d20-black.svg,,1,"[99, 99]",False
45,WlBGKv20PCmGVR1R,{},0,1 frost giant,icons/svg/d20-black.svg,,1,"[100, 100]",False
